angle (deg),case,psnr_bc,psnr_sr_1,psnr_sr_2,psnr_sr_3,scale,shape,slide,ssim_bc,ssim_sr_1,ssim_sr_2,ssim_sr_3,weight
306.0,case01015,18.24403305045132,17.85460325498814,17.409647408899204,18.95353713513529,2.0,"(256, 256)",85.0,0.34055102711133683,0.44894276741178724,0.4343416581673533,0.5241000258866139,t1
306.0,case01015,16.799599368185845,18.633429261095095,18.52717352798003,18.42080334924011,4.0,"(256, 256)",85.0,0.2819428386810359,0.5878152752171674,0.6184800494287246,0.5647213792860335,t1
324.0,case01015,18.24403305045132,20.279804319934584,19.767422594581028,20.73450458642909,2.0,"(256, 256)",85.0,0.34055102711133683,0.627795690472753,0.5415335248050048,0.7560910130348646,t1
324.0,case01015,16.799599368185845,19.06470638004832,19.197342837397972,19.175067440898378,4.0,"(256, 256)",85.0,0.2819428386810359,0.6106434112105859,0.6454468649747598,0.5943678053791853,t1
342.0,case01015,18.24403305045132,19.88767431369248,20.113061944167903,19.563022038234326,2.0,"(256, 256)",85.0,0.34055102711133683,0.5586680303605306,0.5940506694122485,0.5132641353411399,t1
342.0,case01015,16.799599368185845,20.985297467338697,21.189467196923975,20.87515627393502,4.0,"(256, 256)",85.0,0.2819428386810359,0.6474681434080546,0.6845394160787281,0.622879299779962,t1
0.0,case01015,18.848074199831693,22.105179090962878,21.068186444518,21.980095094442085,2.0,"(256, 256)",86.0,0.36241501501507617,0.856549800922645,0.5147740180905565,0.8044066343014802,t1
0.0,case01015,15.645422788218104,12.844379233069851,12.932107679497085,13.667193889397552,4.0,"(256, 256)",86.0,0.2655831281001891,0.23589610307976075,0.2347161466345207,0.24168513511281153,t1
18.0,case01015,18.848074199831693,19.612667612532157,19.37593821938516,19.71664700584825,2.0,"(256, 256)",86.0,0.36241501501507617,0.6045886537118267,0.5514728549780082,0.6400777998764966,t1
18.0,case01015,15.645422788218104,21.47096714605563,21.54074621810086,21.364270523944345,4.0,"(256, 256)",86.0,0.2655831281001891,0.6695956725615146,0.7107192794040266,0.6492054461924405,t1
36.0,case01015,18.848074199831693,17.630038945933123,19.913189410901452,20.142210686274847,2.0,"(256, 256)",86.0,0.36241501501507617,0.46219493051925303,0.6408336362077142,0.7025075882575772,t1
36.0,case01015,15.645422788218104,19.66039969181913,19.763795235354046,19.549539216107302,4.0,"(256, 256)",86.0,0.2655831281001891,0.6424206101061998,0.6780337486744787,0.6213545145039963,t1
54.0,case01015,18.848074199831693,19.113338433248725,21.00070741093761,20.931230140472152,2.0,"(256, 256)",86.0,0.36241501501507617,0.5019237490249651,0.8031007627320355,0.8069587087215551,t1
54.0,case01015,15.645422788218104,18.382491194626564,18.4212102992051,18.21862245504385,4.0,"(256, 256)",86.0,0.2655831281001891,0.6013745149977396,0.6345984763111585,0.5787128017083859,t1
72.0,case01015,18.848074199831693,18.392736310982798,19.974920530491637,20.42858537994276,2.0,"(256, 256)",86.0,0.36241501501507617,0.4280014140601052,0.5942999829697662,0.675583241038193,t1
72.0,case01015,15.645422788218104,20.10932450926148,20.14785995879074,19.969918977103067,4.0,"(256, 256)",86.0,0.2655831281001891,0.6029164272529923,0.6367638420413714,0.5778579124945492,t1
90.0,case01015,18.848074199831693,20.9135980333553,20.699260795349247,20.23735311821106,2.0,"(256, 256)",86.0,0.36241501501507617,0.6941420768916511,0.5958417680688454,0.5015918706144308,t1
90.0,case01015,15.645422788218104,13.032908890018097,12.677431418024728,13.266612997957942,4.0,"(256, 256)",86.0,0.2655831281001891,0.14929276076417725,0.14801284784018442,0.1525524180032874,t1
108.0,case01015,18.848074199831693,18.118348968123385,18.949017246154597,18.99014279205767,2.0,"(256, 256)",86.0,0.36241501501507617,0.4360448629672094,0.5602494395812311,0.5746620729714448,t1
108.0,case01015,15.645422788218104,18.971646427601236,19.00470668155434,18.96468472964692,4.0,"(256, 256)",86.0,0.2655831281001891,0.554138891742548,0.5909747458040299,0.5357075720254658,t1
126.0,case01015,18.848074199831693,18.827858224290637,18.758211552612913,19.51159986228237,2.0,"(256, 256)",86.0,0.36241501501507617,0.5223610108032127,0.5269833539671246,0.7077639178750721,t1
126.0,case01015,15.645422788218104,17.796742945458742,17.798246162302565,17.68902630531834,4.0,"(256, 256)",86.0,0.2655831281001891,0.5349968802339983,0.5665029076636511,0.5128252693512784,t1
144.0,case01015,18.848074199831693,19.819796285192133,19.469827239815352,20.090229773576823,2.0,"(256, 256)",86.0,0.36241501501507617,0.6334594499134155,0.5438700811457694,0.7641776169054639,t1
144.0,case01015,15.645422788218104,17.237489607419594,17.32653582672562,17.168087640950745,4.0,"(256, 256)",86.0,0.2655831281001891,0.5151115504345578,0.5482351979393237,0.4941100150526164,t1
162.0,case01015,18.848074199831693,19.492207066194577,19.260932688725696,19.911789585791666,2.0,"(256, 256)",86.0,0.36241501501507617,0.5419357788005533,0.4962907701037297,0.7376278026823315,t1
162.0,case01015,15.645422788218104,18.939854395901015,18.92486793948486,18.863256139322434,4.0,"(256, 256)",86.0,0.2655831281001891,0.5355927516001561,0.5680031195279199,0.5118515997843098,t1
180.0,case01015,18.848074199831693,19.681812104670705,19.20677358839519,19.366010390225426,2.0,"(256, 256)",86.0,0.36241501501507617,0.38061051194443857,0.3797844792908349,0.4055948230566123,t1
180.0,case01015,15.645422788218104,15.890512301546522,15.673848130832308,15.452248026332116,4.0,"(256, 256)",86.0,0.2655831281001891,0.1911807799785031,0.18941967262950263,0.1876223492615139,t1
198.0,case01015,18.848074199831693,18.149318749265667,19.130513792814774,18.340121497203718,2.0,"(256, 256)",86.0,0.36241501501507617,0.4198455016926151,0.6779714484258923,0.4453015175925276,t1
198.0,case01015,15.645422788218104,18.64491273618903,18.67062634228219,18.545429528543476,4.0,"(256, 256)",86.0,0.2655831281001891,0.53554835551285,0.5718761428990676,0.5149589410488569,t1
216.0,case01015,18.848074199831693,18.254510968707876,18.872629798744562,18.860384885414987,2.0,"(256, 256)",86.0,0.36241501501507617,0.45589151801939043,0.531514055860488,0.5264023247334677,t1
216.0,case01015,15.645422788218104,18.06395383343992,18.106646865898096,17.972781212981804,4.0,"(256, 256)",86.0,0.2655831281001891,0.540110108037475,0.5722382380272084,0.5184067301015673,t1
234.0,case01015,18.848074199831693,20.227085396172612,18.7589073218863,19.931375723405086,2.0,"(256, 256)",86.0,0.36241501501507617,0.6973600654283841,0.450226081377469,0.5928773984557191,t1
234.0,case01015,15.645422788218104,17.586754079090923,17.67479179321528,17.491375690028725,4.0,"(256, 256)",86.0,0.2655831281001891,0.5284673322150766,0.5619517561195041,0.5076036662650587,t1
252.0,case01015,18.848074199831693,19.709163732095995,19.89756889712107,20.149192899087144,2.0,"(256, 256)",86.0,0.36241501501507617,0.5388425470866334,0.5891647448398151,0.7057234543782224,t1
252.0,case01015,15.645422788218104,19.479209970133937,19.51909284425261,19.336314121723802,4.0,"(256, 256)",86.0,0.2655831281001891,0.5618208644368156,0.5958194492414849,0.5348664258999013,t1
270.0,case01015,18.848074199831693,19.718724469502536,19.997722181660855,19.845475367715633,2.0,"(256, 256)",86.0,0.36241501501507617,0.4761573433130524,0.5799133968174518,0.5236926672013067,t1
270.0,case01015,15.645422788218104,14.878129404543195,14.85614401887132,15.134495257946224,4.0,"(256, 256)",86.0,0.2655831281001891,0.19887092235964576,0.1982953564418255,0.20181157350823162,t1
288.0,case01015,18.848074199831693,19.311500240774755,18.608516886929102,18.67255224807075,2.0,"(256, 256)",86.0,0.36241501501507617,0.6235772000897649,0.4635679545190545,0.4740644612075074,t1
288.0,case01015,15.645422788218104,19.960177430061133,20.25815826965988,20.15970019961006,4.0,"(256, 256)",86.0,0.2655831281001891,0.5915776731115453,0.6353951738321948,0.5765215966943228,t1
306.0,case01015,18.848074199831693,18.94222752661843,18.985008162082515,18.88566763709976,2.0,"(256, 256)",86.0,0.36241501501507617,0.5033350482164974,0.5471330166522591,0.5358128460468351,t1
306.0,case01015,15.645422788218104,18.48383683301083,18.613546754560335,18.456986839282617,4.0,"(256, 256)",86.0,0.2655831281001891,0.5862371729250777,0.6227028873999937,0.5677859566043483,t1
324.0,case01015,18.848074199831693,20.201616554316804,19.900665399392942,20.829310223685574,2.0,"(256, 256)",86.0,0.36241501501507617,0.5992139133935253,0.5606908757034034,0.8046823478319229,t1
324.0,case01015,15.645422788218104,19.246087260979344,19.329398254570258,19.17822563083614,4.0,"(256, 256)",86.0,0.2655831281001891,0.6154095385525202,0.6489999999638559,0.5950973616629573,t1
342.0,case01015,18.848074199831693,18.980384202414314,20.43500622620482,20.28973104629193,2.0,"(256, 256)",86.0,0.36241501501507617,0.45127835797335686,0.6087807334437623,0.6030694113074918,t1
342.0,case01015,15.645422788218104,21.00395351122873,21.145164638209074,20.992182881943254,4.0,"(256, 256)",86.0,0.2655831281001891,0.6486336382415518,0.6844435522624513,0.626059979517271,t1
0.0,case01015,19.221598029894334,21.420891881037882,22.350633424140284,22.37320912771221,2.0,"(256, 256)",87.0,0.37708080541023464,0.5520338060352036,0.8758774510451999,0.8603387182862048,t1
0.0,case01015,15.644820762767282,12.93659360225641,12.683740131832774,13.282577123988883,4.0,"(256, 256)",87.0,0.2656939690860737,0.23830567744755088,0.23576694611234375,0.24155261988755805,t1
18.0,case01015,19.221598029894334,19.094329056987604,19.49194093217702,20.32648869439083,2.0,"(256, 256)",87.0,0.37708080541023464,0.4847455792299462,0.5284864785546243,0.7230309024405068,t1
18.0,case01015,15.644820762767282,21.53518898359134,21.820212609886983,21.583565461615983,4.0,"(256, 256)",87.0,0.2656939690860737,0.6732726571933153,0.7182662641292097,0.6559467363281626,t1
36.0,case01015,19.221598029894334,18.380062968717013,20.142360621800876,20.430130699777585,2.0,"(256, 256)",87.0,0.37708080541023464,0.4842934867136756,0.6522420716622883,0.7385228129890662,t1
36.0,case01015,15.644820762767282,19.625737205790315,19.709357133475436,19.49628974638648,4.0,"(256, 256)",87.0,0.2656939690860737,0.6450465554492806,0.6801998834493811,0.6235209499247161,t1
54.0,case01015,19.221598029894334,19.935069182414395,19.43337917705162,20.667997634931922,2.0,"(256, 256)",87.0,0.37708080541023464,0.5667397530557519,0.5235719058868722,0.7125008292002535,t1
54.0,case01015,15.644820762767282,18.698683139359467,18.885763674607073,18.580238155508365,4.0,"(256, 256)",87.0,0.2656939690860737,0.6132200087128032,0.6496215537975338,0.5915574259663522,t1
72.0,case01015,19.221598029894334,20.350171259031292,20.248646578782626,20.572866040742372,2.0,"(256, 256)",87.0,0.37708080541023464,0.7005790947694596,0.6480118558816963,0.7865582032610735,t1
72.0,case01015,15.644820762767282,19.048928197115984,19.082872178668776,18.987174708365004,4.0,"(256, 256)",87.0,0.2656939690860737,0.5828810886905544,0.6175076697116687,0.5595022847772398,t1
90.0,case01015,19.221598029894334,20.57795877030406,20.478356834724252,20.367312347705244,2.0,"(256, 256)",87.0,0.37708080541023464,0.5105082927284236,0.49089253068338357,0.4638389593553185,t1
90.0,case01015,15.644820762767282,13.165880296901149,13.016427657808311,13.286006981491985,4.0,"(256, 256)",87.0,0.2656939690860737,0.15451300665999526,0.15467433268737213,0.156993055742857,t1
108.0,case01015,19.221598029894334,19.217513012754875,18.457930508323678,18.801630832983633,2.0,"(256, 256)",87.0,0.37708080541023464,0.5363477527083816,0.44311719306105646,0.481214251344666,t1
108.0,case01015,15.644820762767282,19.07950710971409,19.2659744317193,19.119255520710997,4.0,"(256, 256)",87.0,0.2656939690860737,0.5608416662490004,0.6013634629406366,0.5437060389139994,t1
126.0,case01015,19.221598029894334,18.17019946802824,19.59406156616503,18.411404310673753,2.0,"(256, 256)",87.0,0.37708080541023464,0.4579532673153181,0.6985566468067763,0.4721460722154411,t1
126.0,case01015,15.644820762767282,17.93958451884259,17.991367625527786,17.807951617521844,4.0,"(256, 256)",87.0,0.2656939690860737,0.542730942074999,0.5753802649242824,0.5199900053204767,t1
144.0,case01015,19.221598029894334,18.162575080472884,19.90833801768508,19.95967418229729,2.0,"(256, 256)",87.0,0.37708080541023464,0.4379409560229609,0.680830484150632,0.7239754581356587,t1
144.0,case01015,15.644820762767282,17.901205379246726,18.0030758258799,17.816811749211496,4.0,"(256, 256)",87.0,0.2656939690860737,0.5361525730320881,0.5693115745431643,0.5147437556507344,t1
162.0,case01015,19.221598029894334,19.53452421838659,19.898632572585683,19.146838296243704,2.0,"(256, 256)",87.0,0.37708080541023464,0.5254654939901875,0.6665268995143488,0.46698119412469113,t1
162.0,case01015,15.644820762767282,18.31032187462244,18.42410695800425,18.400809217489172,4.0,"(256, 256)",87.0,0.2656939690860737,0.5237935820801435,0.5601332210757861,0.5043661394144874,t1
180.0,case01015,19.221598029894334,20.075580734481346,19.58120845075935,19.39715348016931,2.0,"(256, 256)",87.0,0.37708080541023464,0.6892975206982089,0.45539693598140896,0.39992275313582987,t1
180.0,case01015,15.644820762767282,15.758228440792308,15.734689237369128,15.944729380281258,4.0,"(256, 256)",87.0,0.2656939690860737,0.19268713403747342,0.1926555081779757,0.1949731525161145,t1
198.0,case01015,19.221598029894334,18.31691763209353,18.780111745036272,19.35525648470135,2.0,"(256, 256)",87.0,0.37708080541023464,0.42107027050512175,0.48229875727495874,0.6822522621880744,t1
198.0,case01015,15.644820762767282,18.592052223554024,18.709287938203335,18.618644904351584,4.0,"(256, 256)",87.0,0.2656939690860737,0.5349950148542165,0.5738762044679337,0.5179352944744544,t1
216.0,case01015,19.221598029894334,17.826573118849435,18.44393922537693,19.379148252827193,2.0,"(256, 256)",87.0,0.37708080541023464,0.424890054398725,0.45939797415860545,0.6127433228139698,t1
216.0,case01015,15.644820762767282,18.268135543918127,18.261489221930308,18.088081079463816,4.0,"(256, 256)",87.0,0.2656939690860737,0.5453056354597821,0.5760730807441568,0.5213393188370098,t1
234.0,case01015,19.221598029894334,19.514983815828266,19.788362009660375,19.50927642375759,2.0,"(256, 256)",87.0,0.37708080541023464,0.5280365869424865,0.5845722168998324,0.5283120095757711,t1
234.0,case01015,15.644820762767282,17.45494552897173,17.55922130282919,17.432928058402123,4.0,"(256, 256)",87.0,0.2656939690860737,0.5262585759423246,0.5596419060638167,0.5067059516965542,t1
252.0,case01015,19.221598029894334,19.285689816545933,19.524633692152452,19.082460833034425,2.0,"(256, 256)",87.0,0.37708080541023464,0.52386063048715,0.5912951107090471,0.48939586265677926,t1
252.0,case01015,15.644820762767282,18.738927285757708,18.731055144977752,18.639419973542072,4.0,"(256, 256)",87.0,0.2656939690860737,0.5434671241568361,0.5751505186038329,0.5159055156638289,t1
270.0,case01015,19.221598029894334,19.807800918085043,20.044714381382526,19.91818589394419,2.0,"(256, 256)",87.0,0.37708080541023464,0.4332651456607741,0.4876575312112392,0.4582539397212358,t1
270.0,case01015,15.644820762767282,14.722388695301413,14.704173219873123,14.79785495195882,4.0,"(256, 256)",87.0,0.2656939690860737,0.20182186728938128,0.20119270860465646,0.20247727692356296,t1
288.0,case01015,19.221598029894334,19.34612223663703,18.59870421617686,19.620399411104845,2.0,"(256, 256)",87.0,0.37708080541023464,0.5550714774732024,0.442994525719683,0.6503938193583512,t1
288.0,case01015,15.644820762767282,19.882009812584954,20.211908485370206,20.164884085215423,4.0,"(256, 256)",87.0,0.2656939690860737,0.5878564347108789,0.6325251586129228,0.5749716419439337,t1
306.0,case01015,19.221598029894334,19.38711456805275,20.00289724014167,19.221598447974305,2.0,"(256, 256)",87.0,0.37708080541023464,0.542028925867876,0.6724125355802203,0.5220593576547998,t1
306.0,case01015,15.644820762767282,19.13925481833712,19.16954465448786,19.08843843161607,4.0,"(256, 256)",87.0,0.2656939690860737,0.6019376428755902,0.6354043312067477,0.5824568064966388,t1
324.0,case01015,19.221598029894334,19.819018267931376,20.176720806776515,20.668807645034846,2.0,"(256, 256)",87.0,0.37708080541023464,0.558963374836725,0.6248629690780058,0.781995467533994,t1
324.0,case01015,15.644820762767282,19.835338366507578,19.938079295560172,19.780926962770423,4.0,"(256, 256)",87.0,0.2656939690860737,0.629698505221154,0.6633159014310476,0.6096064010475235,t1
342.0,case01015,19.221598029894334,18.959738198540183,20.935746415164978,19.982344513150295,2.0,"(256, 256)",87.0,0.37708080541023464,0.45219131257929257,0.7852142177591379,0.5415136789039491,t1
342.0,case01015,15.644820762767282,19.971892339646615,20.050197235435846,20.02633409076499,4.0,"(256, 256)",87.0,0.2656939690860737,0.6284123300264256,0.6635391216964411,0.6071378398808704,t1
0.0,case01015,19.40084212004126,20.86703720509864,20.94133914877422,21.41717076750382,2.0,"(256, 256)",88.0,0.3857417423166222,0.4843321280207587,0.4957664964247512,0.5863981489172473,t1
0.0,case01015,16.692936107742643,13.610023127629544,14.178764755310628,15.286787004153101,4.0,"(256, 256)",88.0,0.29029233397691406,0.2429081191051665,0.24688879304926067,0.25828856767587416,t1
18.0,case01015,19.40084212004126,19.32160554315733,19.16694942109991,19.999006931818855,2.0,"(256, 256)",88.0,0.3857417423166222,0.523367322205449,0.5094119062494152,0.6650603609852042,t1
18.0,case01015,16.692936107742643,21.474003361274157,21.682900680774097,21.455414377341082,4.0,"(256, 256)",88.0,0.29029233397691406,0.6741664572440211,0.7178549805765628,0.6556042799542187,t1
36.0,case01015,19.40084212004126,19.675353845239087,18.87311256001305,19.475979710376528,2.0,"(256, 256)",88.0,0.3857417423166222,0.5870878241718493,0.5155789628569625,0.5670481608038092,t1
36.0,case01015,16.692936107742643,20.428496353774037,20.481791549264763,20.26576958547797,4.0,"(256, 256)",88.0,0.29029233397691406,0.6644417897210749,0.698466027042876,0.6423533566460716,t1
54.0,case01015,19.40084212004126,18.42605490529445,20.12340506884712,20.048211732418753,2.0,"(256, 256)",88.0,0.3857417423166222,0.4821803264371086,0.6270094478787521,0.6130217623455905,t1
54.0,case01015,16.692936107742643,19.63859805106184,19.82079472278691,19.464201515570224,4.0,"(256, 256)",88.0,0.29029233397691406,0.634960709231478,0.6707089466806571,0.6122550856911905,t1
72.0,case01015,19.40084212004126,18.61542902139688,20.465481880000503,20.29597815903136,2.0,"(256, 256)",88.0,0.3857417423166222,0.4442354429195413,0.7680591299933557,0.7191352309457799,t1
72.0,case01015,16.692936107742643,19.728573993941144,19.92872578458963,19.567254663018833,4.0,"(256, 256)",88.0,0.29029233397691406,0.600471275901453,0.6383730606510949,0.5749111220938536,t1
90.0,case01015,19.40084212004126,20.07265737242691,20.595911718873595,20.809347933639835,2.0,"(256, 256)",88.0,0.3857417423166222,0.4476154330889808,0.5912765517061066,0.7008133255521257,t1
90.0,case01015,16.692936107742643,14.267124096079215,14.089944989330172,14.28350817520136,4.0,"(256, 256)",88.0,0.29029233397691406,0.17013585068429035,0.1698691185944563,0.17089498797360733,t1
108.0,case01015,19.40084212004126,18.273610501135945,18.729595084717115,19.016411757140133,2.0,"(256, 256)",88.0,0.3857417423166222,0.437924607895068,0.4756716172516148,0.52788259239446,t1
108.0,case01015,16.692936107742643,19.158240110300497,19.264640530299733,19.097972431345596,4.0,"(256, 256)",88.0,0.29029233397691406,0.567093741746017,0.605696300113545,0.5474827614125722,t1
126.0,case01015,19.40084212004126,18.81518898670313,19.219885047287352,18.831345703635527,2.0,"(256, 256)",88.0,0.3857417423166222,0.505844779963734,0.5586697975952835,0.5037738706468672,t1
126.0,case01015,16.692936107742643,18.628819049190078,18.635195892872996,18.516597685275904,4.0,"(256, 256)",88.0,0.29029233397691406,0.5627093043625038,0.5938791680028481,0.5405146466300979,t1
144.0,case01015,19.40084212004126,19.763849909529736,17.98406934857044,19.875896201573077,2.0,"(256, 256)",88.0,0.3857417423166222,0.7085740356453938,0.4364407860823369,0.7615737209217623,t1
144.0,case01015,16.692936107742643,18.340614659087798,18.169299214772078,18.022502507174593,4.0,"(256, 256)",88.0,0.29029233397691406,0.5498786536608086,0.5762771551039348,0.5227732211340301,t1
162.0,case01015,19.40084212004126,17.94656022477078,19.89250209425379,18.80663024322392,2.0,"(256, 256)",88.0,0.3857417423166222,0.38670212760527445,0.7472159351758616,0.4478339256589461,t1
162.0,case01015,16.692936107742643,18.584005821633628,18.649850793305355,18.51667850938426,4.0,"(256, 256)",88.0,0.29029233397691406,0.5323768177835847,0.567316732802985,0.5088823488988655,t1
180.0,case01015,19.40084212004126,19.240817950470547,19.870474965005556,19.312708145711134,2.0,"(256, 256)",88.0,0.3857417423166222,0.4260200476145414,0.646863157324716,0.4277938049080914,t1
180.0,case01015,16.692936107742643,15.57995129111929,15.15996763612824,15.703315736359507,4.0,"(256, 256)",88.0,0.29029233397691406,0.19458588368960555,0.1903425656360133,0.19591230501552956,t1
198.0,case01015,19.40084212004126,18.190798720789708,18.478603424463692,17.70106195433307,2.0,"(256, 256)",88.0,0.3857417423166222,0.4268329503209024,0.4649055685206186,0.38920900606184805,t1
198.0,case01015,16.692936107742643,18.90780498078522,18.999514657403257,18.871075653267848,4.0,"(256, 256)",88.0,0.29029233397691406,0.5459203770854019,0.5839936757925224,0.5273146161779978,t1
216.0,case01015,19.40084212004126,17.737037008417,19.27816900385871,18.871360260684582,2.0,"(256, 256)",88.0,0.3857417423166222,0.42524423859815147,0.6191455806832232,0.5107187751222704,t1
216.0,case01015,16.692936107742643,18.78640542037038,18.911629236955555,18.65700004932107,4.0,"(256, 256)",88.0,0.29029233397691406,0.5596286615762224,0.5927140777652826,0.5364377235375223,t1
234.0,case01015,19.40084212004126,18.847307201734637,19.014912866256946,19.848708874671768,2.0,"(256, 256)",88.0,0.3857417423166222,0.4846544470354355,0.5006433948945778,0.7266148729096392,t1
234.0,case01015,16.692936107742643,18.05141120746235,18.16460373652014,18.018001560666296,4.0,"(256, 256)",88.0,0.29029233397691406,0.5418893243014016,0.5758454216731045,0.5225679599155824,t1
252.0,case01015,19.40084212004126,18.29233092347672,19.258365058041218,19.425429559087743,2.0,"(256, 256)",88.0,0.3857417423166222,0.4107557453579027,0.5418950680647627,0.6040810903068794,t1
252.0,case01015,16.692936107742643,18.90180487440079,18.95248660012588,18.70575364227899,4.0,"(256, 256)",88.0,0.29029233397691406,0.5492228815225237,0.5815653080969472,0.5188212704964472,t1
270.0,case01015,19.40084212004126,19.74124139305387,18.76916193566691,20.202081790524154,2.0,"(256, 256)",88.0,0.3857417423166222,0.5020197481115114,0.3561262154332371,0.7202835111860473,t1
270.0,case01015,16.692936107742643,15.801973793295318,15.510734792682662,15.599408518291556,4.0,"(256, 256)",88.0,0.29029233397691406,0.21519365413632882,0.21244603022286423,0.21342601537207911,t1
288.0,case01015,19.40084212004126,18.625321361132904,19.570872331453323,17.939529680129244,2.0,"(256, 256)",88.0,0.3857417423166222,0.45424975169556964,0.670348638466223,0.40756312296732866,t1
288.0,case01015,16.692936107742643,19.416389856355234,19.771664906137662,19.582320528539732,4.0,"(256, 256)",88.0,0.29029233397691406,0.578817646150296,0.6246854439329471,0.5631733044892744,t1
306.0,case01015,19.40084212004126,19.524308838338946,19.491243796529876,19.9381952313991,2.0,"(256, 256)",88.0,0.3857417423166222,0.5801565313257538,0.5744990570517703,0.7108972092251368,t1
306.0,case01015,16.692936107742643,20.007118837016847,20.00945185902673,19.94165483493181,4.0,"(256, 256)",88.0,0.29029233397691406,0.6219447915172218,0.654231078582246,0.6021002886168181,t1
324.0,case01015,19.40084212004126,19.6293481154409,20.475212069495498,19.59953739324635,2.0,"(256, 256)",88.0,0.3857417423166222,0.5470246944211578,0.7720120388591063,0.5553488334470016,t1
324.0,case01015,16.692936107742643,19.446255309621463,19.593825039611552,19.52402591885543,4.0,"(256, 256)",88.0,0.29029233397691406,0.6236251703466759,0.6585863865907945,0.6065620901068337,t1
342.0,case01015,19.40084212004126,19.7474281227346,20.39993682915305,19.675106230573682,2.0,"(256, 256)",88.0,0.3857417423166222,0.5318935522267799,0.6596053947699191,0.5192620598215951,t1
342.0,case01015,16.692936107742643,20.22759154575639,20.249643598991305,20.04887891601792,4.0,"(256, 256)",88.0,0.29029233397691406,0.6356296949378168,0.6694634502333848,0.6093033792822607,t1
0.0,case01015,19.171688221788635,20.60018030365959,21.738619451329043,21.00104720938493,2.0,"(256, 256)",89.0,0.3640997985617274,0.4693965289605817,0.8082232288895785,0.5384273801487596,t1
0.0,case01015,17.22396920612125,13.855417481558872,14.452601038449021,15.73373273662022,4.0,"(256, 256)",89.0,0.3011707100496581,0.24402647930055935,0.24589705966477782,0.2584387731556724,t1
18.0,case01015,19.171688221788635,18.884709817621722,19.39071093702967,19.473189784502914,2.0,"(256, 256)",89.0,0.3640997985617274,0.49019917290974585,0.5485892734224644,0.5697291363449639,t1
18.0,case01015,17.22396920612125,21.391224943139285,21.670486302992295,21.44438250631559,4.0,"(256, 256)",89.0,0.3011707100496581,0.6721194470115706,0.7172111651394293,0.654963818797302,t1
36.0,case01015,19.171688221788635,18.187151125304833,18.846362773750222,19.08192376571162,2.0,"(256, 256)",89.0,0.3640997985617274,0.48981896063153085,0.5328707666046905,0.5548828596576147,t1
36.0,case01015,17.22396920612125,20.287405875688105,20.361281711119034,20.15101776671116,4.0,"(256, 256)",89.0,0.3011707100496581,0.6600878556057829,0.6945323176980053,0.6384482989171993,t1
54.0,case01015,19.171688221788635,21.008991537851855,20.331764644835143,19.735384973563438,2.0,"(256, 256)",89.0,0.3640997985617274,0.5784887909067907,0.7116106553605366,0.5914902155700805,t1
54.0,case01015,17.22396920612125,19.207729927784253,19.417243976109443,19.00849947254219,4.0,"(256, 256)",89.0,0.3011707100496581,0.6230813305840469,0.6596239333351277,0.5998083093085029,t1
72.0,case01015,19.171688221788635,19.61110378022161,19.486545669178376,19.652907967583484,2.0,"(256, 256)",89.0,0.3640997985617274,0.5550018910909327,0.5251317472621908,0.5635911331038822,t1
72.0,case01015,17.22396920612125,20.437255823471613,20.638685779017216,20.397053598624982,4.0,"(256, 256)",89.0,0.3011707100496581,0.6149258477271794,0.6521956974276556,0.5924379319039822,t1
90.0,case01015,19.171688221788635,19.739784293346126,19.952582060221886,20.77341767695554,2.0,"(256, 256)",89.0,0.3640997985617274,0.3852035725353876,0.39785039378761405,0.554371496221595,t1
90.0,case01015,17.22396920612125,14.578086089457269,14.288962885931856,14.653138097038527,4.0,"(256, 256)",89.0,0.3011707100496581,0.16757742103950016,0.16617879686983567,0.16925558885120737,t1
108.0,case01015,19.171688221788635,18.556186113347067,18.414065749297915,19.64852229196148,2.0,"(256, 256)",89.0,0.3640997985617274,0.4537222500376386,0.4429374741925721,0.7100140844897673,t1
108.0,case01015,17.22396920612125,19.199420758712918,19.32262254283674,19.209885960233237,4.0,"(256, 256)",89.0,0.3011707100496581,0.5656151657789366,0.6045718990668971,0.5477534506430412,t1
126.0,case01015,19.171688221788635,18.761551977076884,19.238554247029192,19.093342588196638,2.0,"(256, 256)",89.0,0.3640997985617274,0.5184313274518226,0.6430068162623624,0.585102990322199,t1
126.0,case01015,17.22396920612125,18.396842511414164,18.403428857302586,18.21549650395955,4.0,"(256, 256)",89.0,0.3011707100496581,0.5534967164781504,0.5848644172806597,0.5296383349917947,t1
144.0,case01015,19.171688221788635,19.5048896626463,20.22996501865734,20.07760430974935,2.0,"(256, 256)",89.0,0.3640997985617274,0.5238512850561592,0.7407562564558805,0.6455648603077901,t1
144.0,case01015,17.22396920612125,17.72218451306541,17.62649920652561,17.490673813926378,4.0,"(256, 256)",89.0,0.3011707100496581,0.5324193878344737,0.5609652379547666,0.5074607738113451,t1
162.0,case01015,19.171688221788635,18.96725572587225,18.518099575128065,18.85517021296357,2.0,"(256, 256)",89.0,0.3640997985617274,0.4257667304879385,0.42602433216340835,0.4382439854631534,t1
162.0,case01015,17.22396920612125,18.82503625190927,18.832593758634523,18.841716172504583,4.0,"(256, 256)",89.0,0.3011707100496581,0.5230905113717359,0.4772696281577558,0.5144700093826727,t1
